HGNC_Symbol,log2R_CNA,Z_Score
HTR4,0.059632236,-1.0798
CRHBP,0.059632236,-0.9359
HTR6,-0.127763452,-1.0098
HTR7,-0.133116367,-0.1384
LURAP1L,-0.112091529,-0.8503
BBX,0.129235187,0.6552
GSTK1,0.076253607,1.6899
WDR83OS,0.023014345,2.0050
DHDH,0.023014345,-1.0020
INSYN1,0.059010007,-0.9553
BCR,0.034719295,0.1689
ORAI3,0.028336556,0.3206
ORAI2,0.077063679,0.4062
AGTR1,0.129235187,-0.9864
VOPP1,0.077063679,1.2114
ORAI1,0.017732473,0.8185
HOATZ,-0.239613555,-1.0798
AGTR2,-0.178412953,-1.0798
COL13A1,-0.133116367,0.0717
SHMT2,0.017732473,2.0050
SHMT1,0.02942207,1.0169
B3GLCT,0.011120951,0.0678
RDH12,0.022747633,-1.0487
RDH11,0.022747633,1.2775
RDH10,-0.020660592,0.0989
RDH16,0.017732473,-1.0409
RDH14,0.020032342,0.6124
RDH13,0.023014345,0.2506
GTF2IRD2B,0.077063679,0.2117
GSTM4,-0.127763452,0.6279
GSTM3,-0.127763452,1.2075
GSTM1,-0.127763452,-1.0409
NEBL,-0.133116367,-0.7841
DHFR,0.059632236,1.3320
PKIB,-0.09904218,-0.9475
DELEC1,0.010138991,NA
STRC,0.059010007,-1.0564
PKIA,-0.020660592,-0.7803
L1TD1,-0.127763452,-1.0798
STRN,0.020032342,0.2350
PKIG,0.244256341,1.1959
GSTM5,-0.127763452,-1.0214
GTF2H2C,0.059632236,0.7407
KCNC1,0.019243342,-0.9709
KCNC2,0.017732473,-1.0759
KCNC3,0.023014345,-0.3057
KCNC4,-0.127763452,-0.1579
BBC3,0.023014345,0.4412
NPAP1,-0.04478062,-1.0798
GLT1D1,0.017732473,-1.0798
NEFL,-0.15622945,0.1378
NEFM,-0.15622945,-0.9397
NEFH,0.034719295,-1.0526
STUM,0.053496643,-1.0487
MYBPC3,-0.073045832,-1.0798
MYBPC1,0.017732473,-1.0759
MYBPC2,0.023014345,-1.0564
KCND1,-0.178412953,-0.9320
KCND2,0.076253607,-1.0798
GSTO2,-0.133116367,-1.0564
GSTO1,-0.133116367,1.8844
KCND3,-0.127763452,-0.8036
BGN,-0.178412953,-0.9670
TMEFF1,0.010138991,-0.8658
TMEFF2,-0.013885912,-0.6674
PKN3,0.010138991,-0.4885
KCNA1,0.017732473,-1.0759
GSTP1,-0.073045832,2.5963
SYNPO2,-0.123189602,-0.8464
PTAFR,-0.127763452,-1.0175
KCNA2,-0.127763452,-0.8153
ADAM22,0.077063679,-0.3018
KCNA3,-0.127763452,-1.0798
ADAM21,0.022747633,-0.8814
KCNA4,0.019243342,-0.9047
KCNA5,0.017732473,-1.0681
ADAM20,0.022747633,-1.0487
KCNA7,0.023014345,-1.0798
SDAD1,-0.123189602,0.8963
ADAM29,-0.123189602,-1.0798
ADAM28,-0.15622945,-1.0798
ADAM23,-0.013885912,0.6590
STX6,0.053496643,0.4373
STX5,-0.073045832,0.5968
STX4,0.028336556,1.0403
STX3,-0.073045832,0.9936
STX2,0.017732473,0.5268
BID,0.034719295,0.9080
SPDEF,0.045267988,-1.0253
MBD3,0.023014345,1.2931
MBD4,0.129235187,0.7641
MBD5,-0.013885912,-0.1345
MBD6,0.017732473,0.7485
PKLR,0.053496643,-1.0681
KCNB1,0.379189123,-1.0098
BIK,0.034719295,-0.8192
KCNB2,-0.020660592,-1.0798
MBD1,-0.129842666,0.9002
MBD2,-0.129842666,0.8263
ADAM33,-0.132023026,-1.0681
