HGNC_Symbol,log2R_CNA,Z_Score
HTR4,-0.098848919,-1.0534
CRHBP,-0.098848919,-0.8742
HTR6,0.047547387,-1.0261
HTR7,-0.099324546,-0.3836
LURAP1L,-0.0865392,-0.7535
BBX,0.170526268,0.3835
WDR83OS,-0.102950452,1.7580
GSTK1,0.040654703,1.5555
DHDH,-0.102950452,-1.0300
INSYN1,0.091788862,-0.9288
BCR,0.055664661,0.3835
ORAI3,-0.078939096,0.2978
AGTR1,0.166605352,-0.9326
ORAI2,0.040654703,0.2783
VOPP1,0.22976295,1.4154
ORAI1,0.001897994,0.5509
AGTR2,0.119503189,-1.0534
HOATZ,-0.087645485,-1.0534
COL13A1,-0.099324546,0.4769
SHMT2,0.001897994,1.7269
SHMT1,0.072030457,1.3063
B3GLCT,0.240519354,0.6911
RDH12,-0.109559566,-0.6951
RDH11,-0.109559566,1.2246
RDH10,0.001007547,-0.2473
RDH16,0.001897994,-0.9638
RDH14,0.043358855,0.6171
RDH13,-0.102950452,0.1226
GTF2IRD2B,0.040654703,0.3757
GSTM4,0.047547387,1.2207
GSTM3,0.047547387,1.4465
GSTM1,0.047547387,0.6171
NEBL,-0.099324546,-1.0261
DHFR,-0.098848919,1.0338
PKIB,0.075766541,-0.5082
DELEC1,-0.077000162,NA
STRC,0.091788862,-0.9949
PKIA,0.001007547,-1.0300
STRN,0.043358855,0.2238
L1TD1,0.047547387,-1.0534
PKIG,0.082417497,1.2012
GSTM5,0.047547387,-1.0378
GTF2H2C,-0.098848919,0.2822
KCNC1,-0.087645485,-0.9988
KCNC2,0.001897994,-1.0534
KCNC3,-0.102950452,-0.8664
KCNC4,0.047547387,0.1771
BBC3,-0.102950452,-0.5004
NPAP1,0.091788862,-1.0534
GLT1D1,0.001897994,-1.0534
NEFL,-0.075299342,-0.9949
NEFM,-0.075299342,-0.9015
NEFH,0.055664661,-0.8548
STUM,0.039604108,-1.0378
MYBPC3,-0.087645485,-1.0534
MYBPC1,0.001897994,-0.9716
MYBPC2,-0.102950452,-1.0417
KCND1,0.119503189,-0.6951
GSTO2,-0.099324546,-0.9054
KCND2,0.040654703,-1.0534
GSTO1,-0.099324546,1.9761
KCND3,0.047547387,-1.0105
BGN,0.119503189,-0.5549
TMEFF1,-0.077000162,-1.0222
TMEFF2,0.060361933,-1.0495
PKN3,-0.077000162,0.2121
KCNA1,0.001897994,-1.0534
GSTP1,-0.087645485,2.5874
SYNPO2,-0.107870487,-1.0144
PTAFR,0.047547387,-0.9249
KCNA2,0.047547387,0.1031
KCNA3,0.047547387,-1.0417
ADAM22,0.040654703,-0.7107
ADAM21,-0.109559566,-0.9443
KCNA4,-0.087645485,-0.9911
KCNA5,0.001897994,-1.0534
ADAM20,-0.109559566,-1.0261
KCNA7,-0.102950452,-1.0534
SDAD1,-0.107870487,0.6288
ADAM29,-0.107870487,-1.0534
ADAM28,-0.075299342,-0.9911
ADAM23,0.060361933,0.8897
STX6,0.039604108,0.4458
STX5,-0.087645485,0.7962
STX4,-0.078939096,0.7884
STX3,-0.087645485,0.9247
STX2,0.001897994,0.4224
BID,0.055664661,1.0844
SPDEF,0.075766541,-0.9988
MBD3,-0.102950452,1.1116
MBD4,0.379798106,1.0532
MBD5,0.060361933,0.0603
MBD6,0.001897994,0.6677
PKLR,0.039604108,-1.0378
BIK,0.055664661,-0.9132
KCNB1,0.082417497,-1.0261
MBD1,0.06338036,1.1272
KCNB2,0.001007547,-1.0495
MBD2,0.06338036,1.2946
ADAM33,0.082417497,-1.0417
ADAM32,-0.075299342,-0.9988
KIAA2013,0.047547387,1.3297
ADAM30,0.047547387,-1.0534
MAP2K4P1,0.119503189,NA
PKN2,0.047547387,0.4341
MITD1,0.060361933,0.8196
PKN1,-0.102950452,1.5010
KCNG1,0.082417497,1.1350
KCNG2,0.06338036,-0.9638
KCNG3,0.060361933,-0.7535
KCNG4,-0.078939096,-1.0417
RASL11B,-0.107870487,-0.8664
FBXO27,-0.102950452,-1.0417
FBXO28,0.039604108,0.4458
RASL11A,0.240519354,-0.5744
GOLIM4,0.166605352,1.1895
FBXO25,-0.075299342,-0.0332
FBXO24,0.040654703,-0.8353
FBXO21,0.001897994,0.2511
FBXO22,0.091788862,1.1661
FADS3,-0.087645485,0.8741
FADS2,-0.087645485,1.3258
PTAR1,-0.077000162,0.5743
POFUT2,0.048118441,1.1428
MYBPHL,0.047547387,-0.9833
FNTA,-0.075299342,1.0221
POFUT1,0.082417497,1.3803
FADS6,0.072030457,-1.0534
FNTB,-0.109559566,0.9831
TNFRSF8,0.047547387,-1.0417
NEK1,-0.107870487,-0.1266
NEK2,0.039604108,1.0221
NEK3,0.240519354,0.7028
TNFRSF4,0.047547387,-0.9638
POTEA,-0.075299342,NA
FADS1,-0.087645485,0.9208
KCNH1,0.039604108,-0.9599
PIAS4,-0.102950452,0.2589
KCNH2,0.040654703,-1.0222
KCNH3,0.001897994,-0.9988
PIAS3,0.047547387,0.5704
KCNH4,0.072030457,-1.0378
DGAT2,-0.087645485,-0.3875
KCNH5,-0.109559566,-1.0534
KCNH6,0.072030457,-1.0300
DGAT1,0.001007547,0.6249
KCNH7,0.060361933,-1.0495
KCNH8,-0.125548473,-0.9599
STX8,0.072030457,1.0883
FBXO16,-0.075299342,-0.3914
STX7,0.075766541,1.0143
FBXO17,-0.102950452,0.3991
FBXO15,0.06338036,-0.7302
FBXO10,-0.077000162,0.0097
FBXO11,0.060361933,0.9091
PIAS2,0.06338036,0.5392
PIAS1,0.091788862,0.6950
LENG1,-0.102950452,0.2822
NPAS4,-0.087645485,-1.0534
MINPP1,-0.099324546,0.5937
DMTF1,0.040654703,1.0727
PKP2,0.001897994,-1.0066
PKP1,0.039604108,-1.0144
PKP4,0.060361933,1.0026
PKP3,-0.087645485,-0.8275
BLK,-0.075299342,-1.0261
BLM,0.091788862,0.5198
KCNE2,0.048118441,-0.9794
KCNE3,-0.087645485,-1.0534
KCNE4,0.060361933,-0.0448
KCNE5,0.119503189,-0.9093
ZC4H2,0.119503189,-0.8859
IREB2,0.091788862,0.7729
FBXO47,0.072030457,-1.0495
FBXO48,0.060361933,-0.8080
FBXO45,0.31523831,0.5743
FBXO46,-0.102950452,-0.1694
FBXO43,0.001007547,-0.5160
NPAS1,-0.102950452,-0.5627
FBXO44,0.047547387,0.7534
NPAS2,0.060361933,1.1077
CCDC144A,0.072030457,-0.5121
FBXO41,0.060361933,0.0291
FBXO42,0.047547387,0.2939
NPAS3,-0.109559566,-0.7185
CCDC144B,0.072030457,NA
FBXO40,0.170526268,-1.0534
MBIP,-0.109559566,0.3251
BMF,0.091788862,0.0136
NEK8,0.072030457,-0.3641
KCNF1,0.043358855,-1.0495
NEK9,-0.109559566,0.7651
SDF2L1,0.055664661,1.7969
NEK4,-0.125548473,0.2355
RASL10A,0.055664661,-0.9210
HTR1E,0.075766541,-1.0534
RASL10B,0.072030457,-0.6406
HTR1F,-0.072575924,-1.0534
NEK5,0.240519354,-0.9054
NEK6,-0.077000162,0.8819
FBXO38,-0.098848919,0.3757
TNFRSF9,0.047547387,-1.0495
STYX,-0.109559566,-0.0838
FBXO39,0.072030457,-1.0300
NEK7,0.039604108,0.7028
FBXO36,0.060361933,-0.7263
HTR1A,-0.098848919,-1.0534
HTR1B,0.075766541,-1.0534
FBXO34,-0.109559566,0.1927
BMX,0.119503189,-1.0261
FBXO32,0.001007547,0.1304
FBXO33,-0.109559566,-0.1772
FBXO30,0.075766541,-0.3135
FBXO31,-0.078939096,0.4302
FAM90A1,0.001897994,-1.0300
DRAP1,-0.087645485,2.2525
VNN3P,0.075766541,-1.0417
MNAT1,-0.109559566,0.7807
SLC49A4,0.170526268,0.3874
SLC49A3,-0.107870487,-1.0495
BCAR3,0.047547387,0.8274
PIWIL2,-0.075299342,-1.0300
KCNK5,0.075766541,-0.2201
KCNK6,-0.102950452,-0.4771
PIWIL1,0.001897994,-1.0534
KCNK7,-0.087645485,-0.6133
ALAS2,0.119503189,-1.0534
PIWIL4,-0.087645485,-0.7652
ALAS1,-0.125548473,1.1272
PIWIL3,0.055664661,-1.0534
ONECUT2,0.06338036,-1.0378
KCNK9,0.001007547,-0.9638
ONECUT3,-0.102950452,-1.0534
ONECUT1,0.091788862,-1.0222
HTR2B,0.060361933,-0.3486
HTR2C,0.119503189,-1.0534
PPWD1,-0.098848919,0.7573
HTR2A,0.240519354,-1.0495
NENF,0.039604108,1.2362
TNFSF13B,0.056127645,-0.7418
HCFC1-AS1,0.119503189,NA
BOC,0.170526268,-0.5472
SPDL1,-0.098848919,1.1116
NEO1,0.091788862,0.5821
BCAS2,0.047547387,1.2012
MBL2,-0.099324546,-1.0495
BCAS1,0.082417497,-0.9949
BOK,0.060361933,-0.2395
BCAS4,0.082417497,0.1849
SLC36A1,-0.098848919,0.1576
BCAS3,0.072030457,0.7807
SLC36A3,-0.098848919,-1.0534
PIANP,0.001897994,-0.9521
SLC36A2,-0.098848919,-1.0534
HTR3E,0.166605352,-1.0417
VPS13C,0.091788862,0.4847
VPS13D,0.047547387,0.6288
DHPS,-0.102950452,1.4543
HTR3C,0.166605352,-1.0534
VPS13A,-0.077000162,-0.4031
VPS13B,0.001007547,-0.2201
HTR3D,0.166605352,-1.0534
HTR3A,-0.087645485,-1.0495
HTR3B,-0.087645485,-1.0534
RABGGTB,0.047547387,1.7580
RABGGTA,-0.109559566,0.5782
NEMF,-0.109559566,0.7729
C1D,0.060361933,0.7690
BPI,0.082417497,-1.0222
BCAT1,0.001897994,0.1187
BCAT2,-0.102950452,0.6327
C1S,0.001897994,-0.3680
C1R,0.001897994,0.4847
LRTM2,0.001897994,-1.0534
LRTM1,-0.125548473,-1.0534
LENG9,-0.102950452,-0.5627
KCNQ5-IT1,0.075766541,NA
LENG8,-0.102950452,1.2791
IL2RG,0.119503189,-0.9911
DRAM1,0.001897994,-0.0682
AWAT1,0.119503189,-1.0534
U2AF2,-0.102950452,1.8865
AWAT2,0.119503189,-1.0534
DRAM2,0.047547387,0.7534
TSPOAP1,0.072030457,-0.9988
KCNJ1,-0.087645485,-1.0534
SLC36A4,-0.087645485,-0.1305
KCNJ2,0.072030457,-1.0495
KCNJ3,0.060361933,-1.0495
KCNJ4,0.055664661,-1.0105
KCNJ5,-0.087645485,-1.0417
KCNJ6,0.048118441,-1.0534
COL26A1,0.040654703,-1.0417
GPKOW,0.119503189,0.6833
KCNJ8,0.001897994,-0.9210
KCNJ9,0.039604108,-1.0495
HTR5A,0.040654703,-1.0534
GSTZ1,-0.109559566,0.6093
IL2RA,-0.099324546,-1.0495
IL2RB,0.055664661,-0.9210
KCNK1,0.039604108,-1.0222
KCNK2,0.039604108,-0.7769
BCAR1,-0.078939096,0.8936
CDRT15,0.072030457,-0.9015
KCNK3,0.043358855,-1.0222
KCNK4,-0.087645485,-1.0534
SLC23A3,0.060361933,-0.8898
SLC23A2,0.082417497,0.9403
CERK,0.055664661,0.9715
SLC23A1,-0.098848919,-1.0144
LGALSL,0.060361933,0.4652
CCP110,-0.078939096,0.2238
PEX26,0.055664661,0.2472
LGALS4,-0.102950452,-0.9210
C4B,0.075766541,-0.5394
LGALS3,-0.109559566,2.4278
C4A,0.075766541,-0.5160
LGALS2,0.055664661,-1.0534
LGALS1,0.055664661,3.6271
IL36A,0.060361933,-1.0534
HMGN2P46,0.091788862,NA
IL36B,0.060361933,-1.0534
BSG,-0.102950452,2.5212
ATXN7L1,0.040654703,-0.1539
LGALS9,0.072030457,-0.9560
ATXN7L2,0.047547387,-0.1461
LGALS8,0.039604108,1.0961
BSN,-0.125548473,-1.0144
ATXN7L3,0.072030457,0.7768
CER1,-0.0865392,-0.9988
LIMCH1,-0.107870487,0.8079
BSX,-0.087645485,-1.0534
GOLPH3L,0.047547387,0.2511
BTC,-0.107870487,-0.9093
CFDP1,-0.078939096,1.1700
BTD,-0.125548473,0.5276
CRISPLD1,0.001007547,0.2160
SOAT1,0.039604108,0.4964
SOAT2,0.001897994,-1.0495
CRISPLD2,-0.078939096,-0.6406
NINJ2,0.001897994,-0.5549
KCNQ1,-0.087645485,-1.0417
SUB1,0.149879222,1.8865
NINJ1,-0.077000162,0.6327
KCNQ2,0.082417497,-0.9988
KCNQ3,0.001007547,-1.0495
BTK,0.119503189,-0.9988
KCNQ4,0.047547387,-1.0261
KCNQ5,0.075766541,-0.2941
CES3,-0.078939096,-1.0495
CES2,-0.078939096,0.5548
CES1,-0.078939096,-0.9988
CETP,-0.078939096,-1.0261
GRB7,0.072030457,-0.9988
DHX8,0.072030457,0.8780
RRAD,-0.078939096,-0.9833
DHX9,0.039604108,1.6646
ZBTB1,-0.109559566,0.4536
ZBTB5,-0.077000162,-0.0760
ZBTB4,0.072030457,0.5276
ZBTB3,-0.087645485,-0.5783
CFAP126,0.039604108,-0.7029
ZBTB2,0.075766541,0.3679
NEU2,0.060361933,-1.0534
NKAIN2,0.075766541,-1.0495
PKHD1,0.075766541,-1.0261
NKAIN1,0.047547387,-0.8898
NEU3,-0.087645485,0.0603
NEU4,0.060361933,-0.9833
MC2R,0.06338036,-1.0378
NKAIN4,0.082417497,-0.8859
MRNIP,-0.098848919,0.7028
NKAIN3,0.001007547,-0.9015
RRAS,-0.102950452,0.7339
RACGAP1,0.001897994,1.3842
NEU1,0.075766541,1.5283
H3C1,0.075766541,-0.7029
KCNN1,-0.102950452,-1.0417
H3C3,0.075766541,-0.5588
KCNN2,-0.098848919,-1.0144
H3C2,0.075766541,-0.7808
KCNN3,0.039604108,-0.9911
KCNN4,-0.102950452,1.1038
H3C4,0.075766541,-0.8041
H3C7,0.075766541,-0.9054
H3C6,0.075766541,-0.7380
BBS2,-0.078939096,0.3134
SLC10A4,-0.107870487,-0.7146
NTNG1,0.047547387,-1.0417
BBS1,-0.087645485,-0.0955
SLC10A5,0.001007547,-1.0300
NTNG2,-0.077000162,-0.9949
SLC10A6,-0.107870487,-1.0534
XBP1,0.055664661,1.5516
YES1,0.06338036,0.7300
SLC10A7,-0.107870487,-0.0137
SLC10A1,-0.109559566,-1.0417
SPDYC,-0.087645485,-1.0534
SLC10A2,0.056127645,-1.0534
SLC10A3,0.119503189,0.5276
IL36G,0.060361933,-0.9404
SUCO,0.039604108,0.4847
CPLANE1,0.149879222,0.0252
CPLANE2,0.047547387,-0.2162
NET1,-0.099324546,0.5821
ZBTB9,0.075766541,0.1771
PEX5L,0.166605352,-0.9210
ZBTB6,-0.077000162,-0.2006
MC1R,-0.078939096,0.8430
OR4D11,-0.087645485,-1.0534
SPDYA,0.043358855,-0.9326
GRB2,0.072030457,1.1233
GRAP,0.072030457,-1.0300
OR3A4P,0.072030457,NA
C8B,0.047547387,-1.0534
TFB1M,0.075766541,0.4341
C8A,0.047547387,-1.0534
MC4R,0.06338036,-0.9755
C8G,-0.077000162,-0.4887
KCNT1,-0.077000162,-1.0495
KCNT2,0.039604108,-1.0144
SUFU,-0.099324546,0.0486
