HGNC_Symbol,log2R_CNA,Z_Score
HTR4,-0.043028324,-1.1041
CRHBP,-0.043028324,-0.8627
HTR6,-0.00909803,-1.0846
HTR7,-0.050168756,-0.1890
LURAP1L,-0.071844722,0.0796
BBX,0.089052801,0.7649
GSTK1,-0.000632464,1.4269
WDR83OS,-0.008862323,2.0421
DHDH,0.108814517,-1.0496
INSYN1,0.096674579,-0.9172
BCR,-0.037767825,0.0757
ORAI3,0.026801303,0.7494
AGTR1,0.089052801,-1.1274
ORAI2,-0.000632464,0.5625
VOPP1,0.141696324,1.1660
ORAI1,-0.036230164,0.5080
HOATZ,0.012651087,-1.1274
AGTR2,-0.158872494,-1.1235
COL13A1,-0.050168756,0.6559
SHMT2,-0.036230164,1.8046
SHMT1,-0.016669235,0.0796
B3GLCT,-0.040978009,-0.1501
RDH12,-0.023419231,-1.0885
RDH11,-0.023419231,1.0998
RDH10,0.058694226,0.1926
RDH16,-0.036230164,-1.0573
RDH14,0.040605334,0.4418
RDH13,0.108814517,0.2276
GTF2IRD2B,-0.000632464,0.4690
GSTM4,-0.00909803,0.8234
GSTM3,-0.00909803,1.6216
GSTM1,-0.00909803,-1.0885
NEBL,0.114031969,-1.1002
DHFR,-0.043028324,0.7260
DELEC1,-0.040433747,NA
PKIB,0.004241513,-1.1002
STRC,0.096674579,-1.0145
PKIA,0.058694226,-0.4733
STRN,0.040605334,0.3249
L1TD1,-0.00909803,-1.1235
PKIG,0.2280823,1.5787
GSTM5,-0.00909803,-1.1274
KCNC1,-0.039056836,-1.1235
KCNC2,-0.036230164,-1.1274
KCNC3,0.108814517,-1.0340
KCNC4,-0.00909803,-0.6290
BBC3,0.108814517,0.4379
NPAP1,0.096674579,-1.1274
GLT1D1,-0.036230164,-1.1041
NEFL,0.058694226,-1.0651
NEFM,0.058694226,-1.0496
NEFH,-0.037767825,-1.0301
STUM,-0.00909803,-1.0729
MYBPC3,-0.039056836,-1.1274
MYBPC1,-0.036230164,-1.1235
KCND1,0.119965571,-0.3954
MYBPC2,0.108814517,-0.9678
GSTO2,-0.050168756,-0.2358
KCND2,-0.000632464,-1.1274
GSTO1,-0.050168756,1.8046
KCND3,-0.00909803,-1.1119
BGN,-0.158872494,1.5904
TMEFF1,0.12247586,-0.9483
TMEFF2,0.040605334,-1.1119
PKN3,-0.040433747,0.1887
KCNA1,-0.036230164,-1.1274
GSTP1,0.012651087,2.3147
SYNPO2,-0.044885379,-0.3798
PTAFR,-0.00909803,-1.0690
KCNA2,-0.00909803,-1.0885
KCNA3,-0.00909803,-0.9639
ADAM22,-0.000632464,-0.4304
KCNA4,-0.039056836,-1.1274
ADAM21,-0.023419231,-0.6290
ADAM20,-0.023419231,-1.1119
KCNA5,-0.036230164,-1.1274
KCNA7,0.108814517,-1.1119
SDAD1,-0.044885379,0.8234
ADAM29,-0.044885379,-1.1274
ADAM28,0.058694226,-0.6602
ADAM23,0.040605334,-1.0729
STX6,-0.00909803,0.3366
STX5,0.012651087,0.9947
STX4,0.026801303,1.3568
STX3,0.012651087,0.6754
STX2,-0.036230164,0.5547
BID,-0.037767825,1.0492
SPDEF,0.056358234,-1.1002
MBD3,-0.008862323,1.0570
MBD4,0.089052801,0.7221
MBD5,0.040605334,0.4223
MBD6,-0.036230164,0.5742
PKLR,-0.00909803,-1.1002
KCNB1,0.2280823,-1.0651
BIK,-0.037767825,-1.1002
KCNB2,0.058694226,-1.1274
MBD1,-0.048117538,1.0803
MBD2,-0.048117538,0.8389
ADAM33,0.2280823,1.3529
ADAM32,0.058694226,-0.9055
ADAM30,-0.00909803,-1.1274
KIAA2013,-0.00909803,0.9986
PKN2,-0.00909803,0.4924
MITD1,0.040605334,1.2439
PKN1,-0.008862323,1.4853
KCNG1,0.2280823,0.7455
KCNG2,-0.048117538,-1.0963
KCNG3,0.040605334,-1.0457
KCNG4,0.051247346,-1.1274
RASL11B,-0.044885379,-0.9483
FBXO27,0.108814517,-0.8276
RASL11A,-0.040978009,-0.9405
FBXO28,-0.00909803,0.3133
FBXO25,0.058694226,0.3872
GOLIM4,0.089052801,1.1972
FBXO24,-0.000632464,-1.0106
FBXO21,-0.036230164,0.3055
FBXO22,0.096674579,0.9246
FADS3,0.012651087,1.2984
FADS2,0.012651087,1.1349
PTAR1,-0.042156241,0.4028
POFUT2,-0.047200299,0.9207
MYBPHL,-0.00909803,-1.1274
FNTA,0.058694226,1.1037
POFUT1,0.2280823,1.1972
FADS6,-0.016669235,-1.1274
FNTB,-0.023419231,0.3366
NEK1,-0.044885379,-0.0333
TNFRSF8,-0.00909803,-1.1041
NEK2,-0.00909803,0.6481
NEK3,-0.040978009,0.3444
TNFRSF4,-0.00909803,-1.0340
POTEA,0.058694226,NA
FADS1,0.012651087,1.0103
KCNH1,-0.00909803,-0.6212
PIAS4,-0.008862323,0.3327
